id,carat,cut,color,clarity,depth,table,x,y,z,price
3324,0.4,Good,F,VS2,62.2,61.0,4.71,4.74,2.94,784
17651,0.32,Very Good,E,VVS2,62.4,56.0,4.34,4.38,2.72,744
18764,0.58,Ideal,H,SI1,60.9,57.0,5.38,5.33,3.26,1421
3705,0.41,Ideal,G,VS2,62.4,54.0,4.78,4.81,2.99,827
17474,1.22,Premium,H,SI1,61.9,56.0,6.89,6.84,4.25,6354
7308,0.4,Very Good,E,VS2,60.4,63.0,4.68,4.72,2.84,791
25644,0.52,Ideal,G,VVS2,61.3,56.0,5.18,5.2,3.18,1897
14142,1.24,Very Good,J,SI2,62.8,58.0,6.77,6.83,4.27,4789
15027,0.37,Ideal,E,VS1,61.6,54.0,4.6,4.65,2.86,858
13016,0.52,Very Good,F,SI1,60.0,58.0,5.21,5.26,3.14,1261
14819,1.0,Very Good,H,SI1,62.4,58.0,6.37,6.42,3.99,4574
12360,1.58,Ideal,I,SI1,62.3,55.0,7.42,7.49,4.64,9457
717,1.24,Premium,G,IF,60.5,60.0,6.95,6.91,4.19,10508
26842,1.42,Ideal,H,SI1,62.0,56.0,7.17,7.22,4.46,8529
19175,1.22,Very Good,G,VS2,62.3,58.0,6.79,6.82,4.24,8340
13780,0.33,Ideal,H,VVS1,62.2,55.0,4.44,4.4,2.75,965
15726,1.09,Very Good,H,SI1,60.6,60.0,6.61,6.68,4.03,5131
24924,0.51,Premium,D,SI1,60.1,60.0,5.18,5.14,3.1,1687
26424,1.54,Premium,H,VS2,61.0,60.0,7.46,7.42,4.54,11177
1327,1.02,Ideal,F,SI2,61.8,57.0,6.49,6.43,3.99,4832
22974,1.21,Very Good,H,SI1,63.5,60.0,6.65,6.61,4.21,6566
17382,0.4,Premium,F,VS1,62.5,57.0,4.72,4.69,2.94,1050
7469,2.01,Premium,G,SI2,59.8,58.0,8.21,8.15,4.89,15977
17736,1.28,Very Good,H,SI2,60.4,61.0,7.08,7.03,4.26,6766
10482,0.67,Ideal,G,IF,61.6,55.0,5.61,5.65,3.47,3271
25154,0.59,Very Good,E,VS2,60.6,60.0,5.44,5.49,3.31,2094
18880,0.7,Good,H,SI1,64.2,58.0,5.59,5.62,3.6,1771
24029,1.2,Very Good,F,SI1,63.5,57.0,6.65,6.74,4.25,6872
26297,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
8137,0.51,Premium,F,VS1,61.4,58.0,5.18,5.15,3.17,1836
23651,0.81,Ideal,G,VS2,,55.0,6.0,6.06,3.71,3397
24851,0.59,Premium,E,VS2,60.1,59.0,5.46,5.42,3.27,2578
14585,2.0,Good,G,SI1,59.1,61.0,8.14,8.18,4.82,17930
1716,0.81,Ideal,H,SI2,61.4,57.0,6.0,5.96,3.67,2375
7384,0.31,Premium,G,VS1,62.2,58.0,4.38,4.34,2.71,802
17454,0.73,Ideal,D,VS2,62.1,56.0,5.77,5.8,3.59,3182
9970,1.5,Very Good,F,SI1,63.4,58.0,7.2,7.16,4.55,10962
5511,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10916
26964,0.33,Ideal,H,IF,61.9,55.0,4.44,4.42,2.74,1114
18243,0.52,Premium,D,VS2,62.4,58.0,5.09,5.13,3.19,1749
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
70,0.32,Premium,J,SI1,62.2,59.0,4.37,4.41,2.73,365
4309,0.36,Premium,E,VS2,62.5,58.0,4.52,4.57,2.84,684
18466,1.13,Ideal,G,SI1,62.0,55.0,6.68,6.71,4.15,6133
4913,1.37,Premium,G,SI2,59.6,60.0,7.24,7.18,4.3,6495
10105,0.3,Very Good,G,VS1,61.2,59.0,4.28,4.32,2.63,605
5257,0.9,Very Good,D,SI2,58.8,59.0,6.24,6.28,3.68,3643
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
8214,0.52,Ideal,E,VS1,62.6,57.0,5.11,5.15,3.21,1668
6234,0.78,Ideal,E,SI1,62.1,58.0,5.86,5.9,3.65,3146
14337,0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96,699
2358,0.9,Ideal,J,VS1,62.1,57.0,6.16,6.18,3.83,3418
23645,0.48,Very Good,D,VVS2,59.5,57.0,5.16,5.12,3.06,2329
8383,2.01,Premium,F,SI2,62.4,58.0,8.08,8.05,5.03,14279
23151,1.1,Very Good,G,VVS1,61.5,57.0,6.61,6.66,4.08,8020
809,0.42,Ideal,E,VVS1,62.0,55.0,4.81,4.83,2.99,1327
5746,1.66,Ideal,H,VS2,60.1,59.0,7.67,7.64,4.6,12244
12667,0.33,Premium,F,VS2,61.2,58.0,4.5,4.45,2.74,854
7155,0.31,Premium,E,VS1,61.7,58.0,4.3,4.36,2.67,734
17144,1.01,Very Good,E,SI1,61.1,57.0,6.44,6.5,3.95,4563
21395,0.31,Very Good,G,VS1,63.3,56.0,4.33,4.29,2.73,802
4556,0.34,Very Good,G,VVS1,61.7,56.0,4.49,4.51,2.78,819
6153,0.5,Premium,G,SI1,62.8,61.0,5.01,4.99,3.14,1286
1687,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,7616
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
16722,0.66,Good,G,VS1,61.6,61.0,5.56,5.63,3.43,2139
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
2855,0.71,Ideal,H,SI2,,57.0,5.66,5.69,3.56,2178
18153,0.7,Fair,E,SI1,57.2,66.0,5.76,5.74,3.29,2000
25987,0.5,Very Good,D,SI1,62.5,58.0,5.06,4.98,3.14,1231
17345,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,802
25155,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
12649,0.3,Ideal,G,VS1,61.5,57.0,4.31,4.34,2.66,605
23932,0.7,Very Good,F,SI1,62.6,56.0,5.66,5.72,3.56,2196
14287,0.3,Very Good,I,VS1,63.0,53.0,4.26,4.31,2.7,473
15627,0.31,Very Good,I,VVS2,61.6,59.0,4.31,4.33,2.66,544
1083,0.73,Fair,F,VS1,58.6,66.0,5.92,5.88,3.46,3002
9130,1.02,Premium,E,VVS1,61.5,59.0,6.46,6.41,3.96,11163
22214,1.25,Ideal,H,SI1,,58.0,6.86,6.89,4.26,7423
3696,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,1965
1212,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
16729,1.72,Premium,H,SI1,61.4,59.0,7.64,7.71,4.71,12880
23787,1.21,Premium,H,VS1,62.3,58.0,6.77,6.84,4.24,7094
11936,1.56,Very Good,H,VS1,63.9,57.0,7.3,7.37,4.69,11804
8863,0.7,Premium,H,VS2,61.8,60.0,5.68,5.71,3.52,2330
15761,0.9,Very Good,H,SI2,61.1,63.0,6.19,6.12,3.76,3105
4863,1.2,Very Good,F,VS2,61.8,58.0,6.75,6.78,4.18,9007
12638,0.31,Ideal,H,VS1,61.7,57.0,4.34,4.38,2.69,544
21129,1.36,Ideal,F,VVS1,61.3,57.0,7.13,7.23,4.4,15247
19736,0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,698
9913,1.01,Good,D,SI1,58.5,64.0,6.4,6.45,3.76,5271
11463,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53,13009
13451,0.31,Premium,G,SI1,60.7,60.0,4.34,4.36,2.64,462
18735,0.71,Ideal,F,VS1,61.1,56.0,5.71,5.74,3.5,3199
385,0.71,Very Good,G,SI2,63.2,59.0,5.6,5.64,3.55,2107
3276,1.23,Premium,G,SI1,62.4,55.0,6.89,6.83,4.28,6750
12899,1.02,Ideal,G,VVS1,61.5,57.0,6.47,6.44,3.97,8317
16628,0.7,Ideal,H,VS2,61.4,54.0,5.77,5.66,3.51,2184
9907,1.15,Ideal,F,VVS2,62.1,55.0,6.74,6.69,4.17,8903
5882,1.03,Very Good,D,VS1,59.6,61.0,6.57,6.62,3.93,6848
5916,0.31,Ideal,G,IF,60.2,59.0,4.37,4.4,2.64,891
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
23250,1.01,Premium,G,VS2,60.2,59.0,6.55,6.48,3.92,5864
19916,1.81,Premium,G,SI1,62.3,58.0,7.75,7.68,4.81,11854
14714,0.36,Ideal,F,IF,61.7,55.0,4.58,4.62,2.84,1210
19930,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,530
20893,2.01,Good,H,SI2,63.7,59.0,7.89,7.84,5.01,12423
16949,1.0,Fair,G,SI1,68.3,61.0,6.02,5.93,4.08,3965
10304,2.07,Very Good,I,VS2,60.6,58.0,8.24,8.29,5.01,16378
13459,0.41,Premium,E,VVS2,61.8,59.0,4.74,4.78,2.94,1187
18436,1.04,Very Good,F,VS2,61.0,60.0,6.54,6.48,3.97,6361
8119,0.32,Very Good,F,VS2,62.8,57.0,4.33,4.36,2.73,645
13753,0.32,Ideal,J,VS2,62.2,57.0,4.36,4.38,2.72,393
18039,0.23,Very Good,F,VS1,63.2,58.0,3.89,3.86,2.45,483
20982,0.33,Ideal,H,SI2,61.4,55.0,4.47,4.49,2.75,433
5110,0.53,Premium,E,SI1,62.1,58.0,5.11,5.19,3.2,1395
2527,2.03,Ideal,F,SI2,61.4,58.0,8.12,8.16,5.0,18535
981,0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
24170,0.32,Ideal,E,VS1,61.7,56.0,4.42,4.39,2.72,972
6837,1.05,Ideal,G,VS1,62.0,56.0,6.47,6.53,4.03,6936
26591,1.24,Ideal,H,VS2,,59.0,6.99,7.03,4.21,7701
19751,0.73,Ideal,H,VVS1,62.1,56.0,5.75,5.8,3.59,3220
12087,0.33,Ideal,H,SI1,60.6,56.0,4.46,4.49,2.72,564
19509,0.52,Premium,E,VS2,62.5,56.0,5.18,5.15,3.23,1815
21368,1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240
19396,1.25,Very Good,I,SI2,61.0,60.0,6.93,6.98,4.24,4950
6095,1.55,Premium,J,VS1,,58.0,7.39,7.42,4.56,7733
3501,0.31,Ideal,G,VVS1,61.6,56.0,4.35,4.39,2.69,816
12158,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1271
16083,0.38,Very Good,H,VS2,62.8,56.0,4.59,4.62,2.89,700
9204,0.78,Ideal,G,VS2,61.7,55.0,5.94,5.89,3.65,3184
1831,0.41,Very Good,E,VS2,59.7,58.0,4.79,4.82,2.87,866
24985,0.3,Premium,G,VS1,61.9,59.0,4.32,4.3,2.67,776
17543,1.02,Ideal,D,VS1,62.6,57.0,6.4,6.44,4.02,8347
20578,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1637
12325,0.37,Premium,D,SI1,62.7,58.0,4.58,4.55,2.86,874
15870,0.31,Ideal,H,VVS1,62.2,56.0,4.37,4.34,2.71,907
4897,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4106
24443,1.0,Good,E,SI1,58.2,61.0,6.53,6.57,3.81,5330
4705,0.41,Ideal,E,SI1,62.8,57.0,4.75,4.71,2.97,904
7363,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793
9852,0.32,Ideal,E,VVS1,61.6,56.0,4.43,4.37,2.71,1061
5778,0.3,Ideal,F,IF,61.8,54.0,4.34,4.36,2.69,886
10107,0.43,Ideal,G,IF,61.3,56.0,4.86,4.9,2.99,1318
19115,0.55,Ideal,E,VS1,61.2,57.0,5.3,5.28,3.24,2107
4856,0.31,Ideal,F,VVS1,61.9,55.0,4.42,4.37,2.72,1028
3890,0.73,Ideal,G,SI1,61.9,55.0,5.76,5.8,3.58,3089
23279,0.32,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1018
16786,1.02,Premium,H,SI2,60.9,59.0,6.51,6.46,3.95,4284
1403,0.4,Premium,D,VS1,60.9,58.0,4.78,4.81,2.92,1123
6066,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,427
16496,1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,4432
15993,2.08,Ideal,J,IF,61.0,55.0,8.32,8.25,5.05,17986
576,0.36,Premium,I,IF,59.9,59.0,4.58,4.63,2.76,758
25002,0.9,Very Good,J,VS2,63.1,57.0,6.12,6.06,3.84,2984
20240,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1691
19992,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,7678
22101,1.6,Ideal,G,VS1,62.0,57.0,7.47,7.43,4.62,9856
12041,1.05,Very Good,J,SI2,63.2,56.0,6.49,6.45,4.09,2789
3416,0.3,Ideal,G,VVS2,60.6,57.0,4.33,4.35,2.63,684
19461,0.5,Ideal,H,VS2,61.3,56.0,5.12,5.16,3.15,1349
15834,0.31,Ideal,F,IF,61.1,55.0,4.41,4.43,2.7,901
19329,1.51,Ideal,E,VS2,62.8,56.0,7.31,7.24,4.57,14844
5381,1.02,Premium,G,VS2,61.5,59.0,6.44,6.41,3.95,6416
10775,1.21,Premium,I,SI1,61.8,59.0,6.85,6.81,4.22,5276
106,1.22,Ideal,G,VS1,60.7,57.0,6.93,6.94,4.21,9002
7514,0.31,Ideal,D,VS2,61.2,55.0,4.39,4.37,2.68,942
9199,0.71,Good,E,SI2,57.8,60.0,5.86,5.83,3.38,2215
19078,0.71,Very Good,J,VS2,62.8,61.0,5.63,5.71,3.56,1821
6802,0.25,Good,E,VVS2,61.2,62.0,4.04,4.07,2.48,505
9597,0.3,Ideal,E,VS2,62.6,54.0,4.29,4.33,2.7,658
444,0.59,Premium,E,SI1,61.8,60.0,5.39,5.33,3.31,1789
22124,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5690
20600,0.34,Very Good,I,VS2,62.1,57.0,4.44,4.48,2.77,477
8052,0.3,Ideal,E,SI1,62.3,57.0,4.29,4.31,2.68,499
21044,0.7,Very Good,G,SI2,59.0,62.0,5.79,5.81,3.42,2872
22991,1.01,Fair,G,VS2,65.7,54.0,6.32,6.28,4.14,4072
14612,0.71,Premium,H,VS1,62.9,57.0,5.72,5.67,3.58,2572
370,1.5,Premium,E,SI2,61.5,60.0,7.29,7.22,4.46,7182
18510,2.08,Ideal,G,SI2,61.8,56.0,8.22,8.18,5.07,18124
11764,1.01,Good,E,SI2,63.3,58.0,6.37,6.39,4.04,4355
9355,0.31,Ideal,G,VS1,61.3,56.4,4.36,4.39,2.69,652
25711,0.41,Ideal,G,VVS1,62.4,53.0,4.79,4.8,2.99,1068
8381,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9146
5198,0.3,Ideal,F,IF,60.9,56.0,4.32,4.35,2.64,892
13135,1.09,Ideal,D,SI2,62.1,56.0,6.56,6.59,4.08,5164
9259,0.39,Good,G,VS2,60.3,60.6,4.7,4.71,2.84,743
8913,0.83,Ideal,F,SI1,62.8,56.0,5.97,6.01,3.76,3482
503,0.3,Ideal,F,VS1,61.7,56.0,4.32,4.34,2.67,570
11573,1.01,Very Good,F,VVS1,62.8,59.0,6.37,6.43,4.02,9474
10515,0.51,Ideal,G,SI1,63.0,53.0,5.13,5.1,3.22,1312
8915,0.33,Ideal,E,VS2,61.7,55.0,4.45,4.47,2.75,792
7118,0.59,Premium,H,SI1,61.9,59.0,5.43,5.34,3.33,1265
2823,1.61,Very Good,E,SI2,,57.0,7.44,7.48,4.62,8288
25716,0.26,Ideal,E,VVS1,61.7,56.0,4.11,4.09,2.53,814
22818,0.41,Very Good,H,VVS1,62.0,56.0,4.77,4.81,2.97,1166
1949,1.0,Very Good,F,SI2,61.6,62.0,6.3,6.37,3.9,4255
7389,0.6,Very Good,E,SI2,63.2,60.0,5.32,5.28,3.35,1250
23474,0.54,Ideal,D,VVS2,61.3,56.0,5.22,5.26,3.21,2671
8741,1.0,Very Good,D,SI1,59.8,59.0,6.47,6.51,3.88,5671
9183,1.01,Good,G,SI2,62.4,60.0,6.32,6.38,3.96,4150
3460,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,6223
5909,0.3,Premium,F,VS2,60.6,60.0,4.39,4.36,2.65,776
519,0.32,Ideal,G,VVS1,60.3,58.0,4.44,4.48,2.69,779
12879,1.29,Very Good,I,VS2,62.8,58.0,6.89,6.93,4.34,6166
24461,0.5,Good,F,VS2,63.3,58.0,4.98,5.03,3.17,1436
17241,1.29,Premium,E,I1,58.6,60.0,7.18,7.12,4.19,3901
9716,0.38,Premium,D,VS2,58.8,61.0,4.74,4.71,2.78,1117
2852,1.22,Ideal,G,VS2,,55.0,6.83,6.87,4.25,7783
2979,0.54,Premium,F,VS2,61.8,58.0,5.22,5.29,3.25,1662
16886,2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
23601,1.07,Very Good,H,SI1,62.3,57.0,6.53,6.64,4.1,5752
12948,0.55,Premium,D,SI1,61.0,58.0,5.27,5.29,3.22,1692
6690,1.5,Very Good,F,SI1,63.0,56.0,7.28,7.32,4.6,10479
3384,0.87,Premium,D,SI1,62.1,58.0,6.08,6.13,3.79,4189
12875,1.17,Fair,E,VS2,64.5,56.0,6.75,6.68,4.33,6814
5452,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
20219,1.61,Ideal,F,VS1,62.0,55.0,7.55,7.52,4.67,17414
6886,1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,2260
706,0.31,Very Good,H,VS2,60.0,60.0,4.4,4.43,2.65,489
1193,0.32,Ideal,H,SI1,61.8,55.0,4.39,4.41,2.72,479
24361,0.34,Ideal,I,VS1,62.6,56.0,4.44,4.47,2.79,537
14404,1.0,Very Good,F,VVS1,,57.0,6.39,6.41,3.95,9492
18320,0.33,Ideal,H,VVS1,62.1,55.0,4.44,4.42,2.75,965
25266,0.7,Very Good,E,SI2,60.1,56.0,5.76,5.79,3.47,2290
9309,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
1669,0.24,Ideal,F,VVS2,61.4,59.0,4.0,4.05,2.47,540
14599,0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
3177,0.52,Very Good,E,SI1,62.7,57.0,5.1,5.14,3.21,1389
18856,0.56,Ideal,E,VS1,61.0,57.0,5.32,5.34,3.25,1978
9144,0.52,Very Good,H,VS1,59.6,57.0,5.25,5.34,3.15,1320
20168,1.08,Very Good,E,SI2,59.8,59.0,6.65,6.73,4.0,4415
7382,0.7,Ideal,D,SI1,62.0,54.0,5.73,5.76,3.56,2726
4620,0.3,Very Good,G,VVS2,62.9,58.0,4.26,4.29,2.69,638
12642,0.7,Ideal,E,SI1,61.4,57.0,5.76,5.7,3.52,2777
6572,0.9,Good,H,VVS1,64.3,59.0,6.04,6.09,3.9,4381
550,0.59,Premium,H,SI1,62.9,60.0,5.34,5.24,3.33,1265
2643,0.33,Ideal,G,VS2,62.3,55.0,4.47,4.42,2.77,743
10673,0.54,Ideal,G,SI1,62.4,56.0,5.2,5.22,3.25,1350
9615,0.32,Ideal,F,VS2,62.8,53.0,4.38,4.34,2.74,828
23348,1.04,Ideal,G,SI2,62.0,56.0,6.52,6.49,4.03,4752
7707,1.51,Very Good,D,SI2,61.7,59.0,7.28,7.35,4.51,10546
14692,0.7,Good,H,SI2,63.8,57.0,5.58,5.55,3.55,1856
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
14575,0.36,Ideal,D,SI1,61.2,57.0,4.59,4.63,2.82,663
11694,0.3,Ideal,E,VVS2,61.3,54.0,4.34,4.37,2.67,837
11951,0.43,Ideal,F,IF,61.5,56.0,4.89,4.86,3.0,1580
15314,0.33,Premium,G,VS2,60.9,56.0,4.5,4.46,2.73,743
26692,0.5,Very Good,E,SI1,61.4,63.0,5.1,5.06,3.12,1238
22519,0.42,Ideal,G,VVS1,61.1,56.0,4.87,4.82,2.96,1235
14964,0.34,Ideal,I,SI1,62.4,56.0,4.49,4.45,2.79,589
20231,0.33,Premium,G,SI2,62.6,58.0,4.4,4.42,2.76,434
1530,0.4,Very Good,E,VVS2,,60.0,4.8,4.84,2.88,1184
5741,0.52,Premium,D,SI2,62.4,59.0,5.15,5.05,3.18,1385
25719,1.52,Premium,G,VS1,58.8,61.0,7.54,7.45,4.41,10640
5363,0.95,Premium,E,SI2,60.7,59.0,6.3,6.36,3.84,4142
24463,0.55,Ideal,I,VVS1,62.7,57.0,5.17,5.23,3.26,1593
7782,0.91,Ideal,G,VS2,61.4,57.0,6.23,6.28,3.84,5023
7007,1.34,Ideal,G,VS1,62.7,57.0,7.1,7.04,4.43,10070
18219,1.22,Premium,I,VS2,59.3,59.0,7.01,6.96,4.14,6156
2010,2.01,Premium,H,VS2,,61.0,8.14,8.09,4.96,15528
13027,0.74,Ideal,I,VS1,60.7,56.0,5.86,5.9,3.57,2631
19224,0.73,Ideal,G,VVS1,61.3,56.0,5.79,5.82,3.56,3667
26882,0.7,Good,E,VS1,59.8,62.0,5.74,5.8,3.45,2973
10198,0.47,Premium,D,SI1,60.6,61.0,5.04,5.0,3.04,987
23681,0.57,Very Good,F,VVS2,63.2,56.0,5.28,5.32,3.35,1902
8976,0.3,Very Good,H,VS2,63.5,54.0,4.3,4.27,2.72,608
20660,0.4,Very Good,E,VS2,61.2,60.0,4.79,4.68,2.9,912
4713,0.76,Good,G,SI1,57.7,63.0,6.05,5.97,3.47,2447
19367,1.21,Premium,E,SI1,63.0,57.0,6.75,6.7,4.24,6261
5238,1.02,Premium,E,VS2,61.9,62.0,6.47,6.38,3.98,6215
19233,0.7,Ideal,F,VS1,62.5,56.0,5.7,5.73,3.57,2726
16719,0.36,Very Good,H,VVS2,61.3,55.0,4.58,4.64,2.81,668
14074,0.31,Ideal,D,VS2,62.0,55.0,4.33,4.35,2.69,734
23510,0.53,Premium,D,VS2,60.4,58.0,5.26,5.23,3.17,1956
15744,2.23,Premium,J,VS2,61.0,58.0,8.39,8.36,5.11,14867
6954,0.4,Ideal,H,VVS2,62.4,57.0,4.73,4.69,2.94,1125
1324,0.82,Premium,J,SI1,61.2,58.0,5.99,6.04,3.68,2168
1779,1.58,Very Good,I,SI1,63.1,55.0,7.42,7.45,4.69,8782
2734,0.54,Ideal,H,VS1,61.6,59.0,5.22,5.24,3.22,1630
7310,1.01,Premium,I,SI2,61.9,58.0,6.45,6.41,3.98,3054
6270,0.38,Very Good,G,VS2,59.9,58.0,4.72,4.77,2.84,766
16389,1.0,Premium,G,VS1,60.9,60.0,6.45,6.42,3.92,6097
21900,0.59,Ideal,G,SI1,62.3,55.0,5.37,5.39,3.35,1431
12394,2.02,Good,E,SI2,58.8,61.0,8.21,8.25,4.84,18236
16739,0.51,Very Good,E,VS1,61.6,59.0,5.1,5.12,3.15,1778
2376,1.0,Premium,G,VS2,60.6,59.0,6.42,6.36,3.87,6451
25121,2.01,Premium,J,SI1,62.3,59.0,8.03,7.97,4.98,12048
24676,0.36,Premium,H,SI1,63.0,55.0,4.54,4.51,2.85,648
21075,0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
167,0.26,Very Good,E,VS2,60.4,58.0,4.15,4.19,2.52,452
20366,0.52,Very Good,E,SI2,61.1,57.0,5.2,5.24,3.19,1146
3034,1.79,Premium,J,VS2,62.5,60.0,7.76,7.69,4.83,10581
20785,2.02,Very Good,I,SI2,63.3,59.0,7.93,8.0,5.04,11390
8540,1.27,Very Good,J,VS1,63.4,60.0,6.85,6.8,4.33,5690
20867,0.72,Ideal,E,VS2,60.8,56.0,5.81,5.84,3.54,3304
23140,0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
7770,0.32,Very Good,F,SI2,62.6,56.0,4.37,4.41,2.75,421
22183,1.0,Very Good,F,VVS1,61.1,57.0,6.36,6.51,3.93,9870
9576,1.0,Very Good,J,SI2,62.8,54.0,6.35,6.43,4.01,3991
15205,1.16,Ideal,D,VVS2,62.0,55.0,6.68,6.72,4.19,12989
904,0.3,Premium,F,VS2,61.6,58.0,4.31,4.29,2.65,776
3011,0.3,Very Good,G,VVS2,61.3,58.0,4.28,4.34,2.64,684
95,0.5,Very Good,E,VVS2,60.9,59.0,5.07,5.11,3.1,2003
20682,0.39,Ideal,F,SI1,,56.0,4.69,4.72,2.88,919
4372,0.54,Premium,D,SI1,62.1,58.0,5.23,5.21,3.24,1786
343,0.42,Ideal,D,SI1,61.5,56.0,4.85,4.81,2.97,1040
12106,0.31,Premium,E,VVS2,61.4,58.0,4.36,4.33,2.67,1046
1252,2.2,Ideal,I,SI2,62.2,56.0,8.33,8.29,5.17,13512
20953,0.54,Ideal,E,SI1,61.5,56.0,5.31,5.26,3.25,1594
26793,1.21,Ideal,E,SI1,62.1,56.0,6.83,6.88,4.26,7955
25103,0.3,Premium,G,SI2,62.5,59.0,4.27,4.31,2.68,394
21814,1.0,Very Good,E,SI1,63.1,57.0,6.36,6.39,4.02,5051
835,0.41,Ideal,I,IF,62.6,57.0,4.78,4.74,2.98,1076
21968,0.4,Premium,G,VS1,60.3,59.0,4.76,4.8,2.88,877
1543,1.05,Ideal,G,VVS2,62.2,56.0,6.49,6.53,4.05,8645
11040,0.41,Premium,I,VVS1,61.5,59.0,4.75,4.81,2.94,863
24501,1.43,Very Good,H,SI1,62.8,58.0,7.08,7.13,4.46,8069
10892,0.24,Ideal,F,VVS2,61.1,57.0,4.03,4.06,2.47,552
5089,0.31,Very Good,G,VS2,62.9,56.0,4.28,4.34,2.71,544
134,0.31,Ideal,E,VVS1,61.3,56.0,4.38,4.4,2.69,1105
3970,0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
3271,1.74,Very Good,D,SI1,61.9,58.0,7.74,7.79,4.81,16286
18832,0.96,Ideal,I,I1,62.0,56.0,6.3,6.34,3.92,2363
14676,0.51,Ideal,H,VVS1,61.8,55.0,5.15,5.18,3.19,1776
1376,0.23,Very Good,G,VVS2,58.1,59.0,4.09,4.03,2.36,438
4398,0.71,Premium,G,SI1,,62.0,5.92,5.83,3.46,2450
2774,1.0,Fair,J,VS1,65.5,55.0,6.3,6.25,4.11,2875
4235,1.27,Premium,H,VS2,58.9,61.0,7.09,7.03,4.16,5832
4854,0.51,Ideal,E,SI1,61.3,55.0,5.17,5.11,3.15,1546
6633,0.61,Ideal,I,VVS1,62.5,54.0,5.43,5.49,3.41,1713
16299,0.7,Premium,F,SI2,61.8,60.0,5.65,5.71,3.51,2213
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
4612,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,14065
23081,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,512
22394,0.34,Premium,G,VS2,61.2,59.0,4.43,4.49,2.73,596
21417,1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193
14552,0.83,Ideal,H,SI2,61.1,59.0,6.05,6.1,3.71,2666
16379,1.17,Good,G,SI2,63.6,62.0,6.65,6.55,4.2,4010
5473,0.32,Premium,E,SI2,61.7,60.0,4.41,4.38,2.71,576
16484,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,3534
11499,0.83,Very Good,D,VS1,58.2,59.0,6.19,6.24,3.62,4521
9177,0.27,Ideal,F,VVS1,62.5,56.0,4.1,4.14,2.57,760
22539,0.32,Premium,H,VS2,60.5,59.0,4.39,4.43,2.67,505
26951,1.34,Ideal,H,VS2,61.9,55.0,7.05,7.08,4.37,8771
295,0.54,Ideal,G,VVS2,61.0,56.0,5.25,5.3,3.22,1985
16718,0.31,Good,J,VS1,61.9,61.0,4.29,4.34,2.67,412
